"","Pt1","Pt2","Pt4","Pt5","Pt6","Pt7","Pt8","Pt9","Pt10","Pt12","Pt13","Pt14","Pt15","Pt16","Pt19","Pt20","Pt22","Pt23","Pt25","Pt27","Pt28","Pt29","Pt31","Pt32","Pt35","Pt37","Pt38"
"PLEK",4.4607531218536,3.95505105635942,3.30483018688739,0.997368557972848,2.66403586069775,2.05255539626495,3.75652870139492,3.74428975879616,2.53905081448761,2.65278378812998,4.73909098291747,4.5757550709979,3.47273878060824,5.11072624116991,1.14054665708212,5.52181978544773,5.04647025094615,4.13918506297987,3.47122763063911,4.43404531248466,2.06588454198266,4.76099367839916,2.3137449147333,1.98463644697557,3.24457665137284,1.68787641445658,6.76426816519972
"EPAS1",6.04471003649239,4.55552919255018,4.14306743827463,4.35825628104588,4.91482122823756,3.37511709676218,4.09229878980894,5.10529396931217,4.95904664567703,4.26726335934637,4.97533361280787,5.21651652301768,4.50534507904057,5.13518391873412,3.1754788666001,3.64614906951243,5.64468722132555,4.8784492426395,3.62507922733781,4.41141496264662,5.62091338434133,4.36858577816958,4.42510211721966,5.82564188596583,4.86745913856922,4.56869171860297,5.83121172501913
"EPHA4",0.395023835861586,-1.0797621421741,0.245950495412241,-1.52543667529132,3.90351081496742,-1.00552480057278,0.0171594746349064,2.27253565256967,3.00973653285349,2.68237915075511,2.31840441970436,3.58014166982591,4.77471232906504,3.71059312006362,3.79996223904852,-0.00386401042000242,1.55909692701873,1.83602568403635,-2.11598022873367,-0.135280080310933,3.36487584304456,-0.774363476008158,1.98890175824723,3.3581907453401,2.18833323129858,-0.539051108447277,2.2764171613443
"PRRX1",5.70451127095783,-1.37227269454216,4.77718185646229,1.30995217158357,2.77933854041566,7.03092433917184,4.1863552196151,4.36394221504574,7.26167136834289,6.02653397054653,6.97182000937285,5.92281675586752,2.65928696325406,3.64480968295605,1.96138654070827,5.75208164993434,6.04026148734385,5.15182887327234,1.74405708386963,4.04777403940733,3.24711698176851,2.65269176907624,3.76441048163483,7.5396384419846,3.46330213294266,-0.0864360745719737,4.56734129649279
"SCP2",7.01388428184885,7.09318324465766,5.24419380945112,6.90192009182382,6.20482990030541,6.83701407446206,6.16763846285821,6.47986649641932,5.63639465979126,6.40541315789759,7.43605190805441,6.70190391120802,6.63776431374778,5.79003388853956,5.14781637888356,6.33003620863732,6.29989644529744,6.24088246288454,5.15992660173499,6.83409548237913,6.41812795076885,6.35862630124453,4.39829444256757,6.15062232610994,6.89161973914077,5.38361597791116,6.26950682737034
"LRRC42",4.66684311202655,3.34384547912525,2.93214784914087,4.67531905839076,3.23966474775925,4.38377239280587,3.1457494160276,3.71254572424552,4.3889807438253,4.90544183684724,4.03333958056587,5.09426496516013,4.43484150415956,4.36996693086272,2.66499352171551,3.61972222126787,3.37058510980108,3.54797020373388,2.55184902111346,3.34147729763645,4.1979937876781,3.48043971425931,2.73915032322991,4.68604121631626,4.77787083306439,3.54639043592952,3.67632896454892
"WDR77",4.84428382495075,3.58429290094913,3.33269166322363,4.6314066899565,3.57627621688075,4.26971994732652,3.8915801590915,3.9051829611709,4.33095544589855,3.99378652733397,3.88035983365315,5.34858432404139,4.33389311830033,4.57242051580375,3.20962274799008,3.89210648284874,3.46641409181122,4.22819395856272,3.91275424699337,4.20073911537393,4.50828678516321,3.80161650539829,3.42361458388243,3.88201743264781,5.01752958121063,4.41514403335175,4.46155869120692
"FBXO6",3.51825822243224,2.95199812057057,2.25974950591083,3.57305105493262,1.56949918965361,2.75109156318316,2.97361352156613,3.15461697422808,3.00520621364664,2.36800428127934,3.82422754603399,2.44078365603945,3.92386705108704,2.88179966632608,2.98668008156596,4.85452263239559,3.1260455671666,3.27149307150895,3.45643107318684,3.2860306855968,3.3257757364853,2.86315854429014,3.78046282837042,2.30124447221233,4.39297738745729,4.27526026773552,4.74991317441586
"DNAJC6",3.39137516655043,0.0753063826075058,-1.57769497618529,3.12642868488516,3.30884867781564,-1.57141066986029,-1.46744032399647,-0.56450516657877,1.24257298373158,0.66979535274677,0.898445669386282,0.881905953246996,2.09956721164348,1.61385875171904,-1.55376884171037,-2.7341450501405,-1.24251113540852,-1.42204987318769,-1.07980884239921,2.80689126962071,-4.01113368127368,-0.264586812367763,-0.34529593288999,-1.04016462101374,-3.16777523306461,1.84435844294306,-1.18389473454596
"IVNS1ABP",7.78770102834147,5.67909453099167,5.9113880103871,6.41659579414883,5.69072832422322,6.35166482511275,5.12668957461656,6.05149295664733,5.97652934055983,7.07019718613363,5.64319678122048,6.44777973875819,7.12518630394731,6.19696748192638,6.3198139056577,6.21424307574974,5.16093860871738,8.0071376327088,5.15901512976991,4.99720570719668,5.64215262018703,6.05491147262216,5.05902893076097,6.58031306112617,6.4262354251604,6.33672101836021,4.73383917063777
"NCF2",4.05169373114517,3.41403988085158,3.22353057153515,1.2666766528609,2.71951781929262,2.24973644274947,2.93778137253934,2.55059077986629,4.02251662229227,1.97204530876422,4.1999689262549,3.743498953951,2.06940479653973,5.20540395154397,2.02792283934256,4.40357940915884,4.59688313377918,4.75127986828504,2.60657251769836,3.5538234202029,3.24266195956172,3.22287377818832,2.5703184583633,1.08905419222584,2.24845313092702,1.52561383139936,3.37502127910554
"SRSF11",6.74875710936385,5.37577148272155,5.14791559161914,6.15247035835384,6.25083092026973,6.98147355759904,6.15746541337074,6.17958654117635,6.53639141493247,6.56384999521387,6.92901385008049,6.93299180038899,6.3655218584128,7.6601327741072,4.18897335604395,6.00288738955914,6.12381987639341,6.01198841337985,3.8744217741594,6.78463792998461,5.58515663796539,6.26617152056177,6.69321455892495,8.92574076820783,7.48053424751312,7.05993086685511,8.08533129811414
"CTH",2.66201780995798,3.27151486318304,1.09986627849897,2.22078569901289,2.18851385983565,2.00370959921367,2.40260457909891,1.60508569055344,1.39735332664923,2.08153695151503,2.35595344399665,2.71987363053493,2.42528129530615,3.12947817222615,2.17854020796194,2.40145209907246,1.16333249966391,1.56446650027398,1.32351024673518,3.1527951019648,-0.624579496301926,2.35628436397412,-0.227254674809477,1.28455322964725,3.43142912621208,1.27643807420803,0.344108662066731
"CD2",4.37347420998224,3.26398862085666,2.44553971710029,-0.957856348517039,-0.667095508438255,1.29560814856559,1.57519929406956,3.48818852892726,-1.39811638820924,-0.0047091344097297,4.88365606184352,2.34486789431637,2.81680097694275,1.21445542122308,1.42464078266621,5.97591004241053,3.96839086311232,3.36971050098768,3.68589026415369,4.00479940103193,3.24884001244598,4.20613807027372,2.35342563688085,2.34967182661222,2.98541651828719,3.13125457196901,5.93011256755623
"NR5A2",0.63006486665868,1.86000446852021,-0.650998915287595,-0.502218731514029,-1.78916461798472,-2.2149960570811,-1.19815849331118,-0.705005450768415,-0.719397072126313,-2.30322728302066,-0.213310880997622,-0.903334211334428,-0.24397316523081,1.76625497945649,-5.37005145224951,-0.16003468890411,-0.206742348347838,-0.17574519673307,-0.224005917282154,-1.34997947354455,-1.30171581318397,-2.06393397845517,1.16103085168167,-0.760926795182329,-0.326845501659374,-1.55588474575312,-0.607804580950764
"HAO2",-2.73230590556759,5.29059954546935,-5.87458877595766,-9.96578428466209,-6.82081114382551,-0.907625277214551,-9.96578428466209,-2.91580802327563,-3.66402729332824,-9.96578428466209,-5.23365560576194,-9.96578428466209,-3.66408891442494,-2.86477662074298,-9.96578428466209,-2.38415185943108,-4.43068531695876,-0.831939299902248,-4.3130856540039,-4.55682146530223,-0.6130424840769,-3.69087884874044,-5.93553918063254,-3.76850220932589,-1.46543059924944,-9.96578428466209,-4.46826159892347
"BMP8B",4.70709707478708,0.50256630795466,-2.81740464464981,-3.58886470654129,1.58101413041214,3.03324357740615,2.0074287235891,3.60540685862533,4.71404800457903,6.74728392703185,1.93624458592761,-1.08614555042312,-1.83323613165047,-0.203048061565109,-0.249549140695949,0.138082996518064,-0.888969947583965,0.694555754434306,-1.67558457516778,1.63701922470733,-1.86084458869824,0.174896641085061,0.721538865386611,-0.423711836458546,3.63442083549697,2.30820838617384,1.68103963459179
"MYCL",0.0116278135653623,1.26825764082097,-0.415165492745369,-2.46754945163454,-1.15921193206521,0.278666900364818,-0.57071378175842,-0.102608871888815,-2.82693662039439,-1.91428032311405,0.444959171948103,-0.425904083174005,0.190395570033644,-1.32323536190545,-0.388820193824732,0.758104185436126,0.531224152596714,-1.57588374979493,-0.638385736012443,0.58154952643659,2.63599756176021,1.09891174193822,-1.00725843709001,0.652630283207909,0.375163631458462,-1.40863093919688,1.27608664697888
"KMO",0.544547695626745,3.08969499233261,-0.738503227951053,-1.12782576338134,0.0345934713285591,0.947796813874317,0.513209868364903,0.966010582330338,-0.261135984664833,3.06317909716225,2.25466133055989,1.45175059260541,0.968658066753541,1.51350827341407,-1.86091223845248,1.86165202369014,1.19669972177069,2.3443806985872,-0.370119999562299,-0.048790535778244,-1.23960756953446,1.07143923046897,0.470914373067963,0.628138230459933,1.10119068482425,0.280084298897608,3.78112992168879
"AKT3",6.60176339117021,5.73091998585814,5.76949671869591,6.38393313550778,4.44862892997575,4.52592586070054,3.28217255915327,4.06672126415382,5.49090108059143,5.35566980268346,5.21090847747554,3.54840646447017,2.7613973836415,4.68555882446681,2.70965680453336,4.09798535945088,5.06069186103688,4.25685766775646,2.69241210232173,5.10320846202707,0.977292168033917,4.20709637691693,4.64099787332335,4.97963427859398,5.31457385607486,4.83149708106813,3.56428219483953
"ACADM",5.73340953424754,6.35550368169916,4.30380006036702,5.59643320833602,5.61291413402446,4.5322788258028,4.80527382773255,5.41095223311771,5.20228365999527,5.69960728201564,5.47811195464931,4.84058371530019,5.78448949602592,4.42950496332403,2.94081164759891,4.89695189277548,5.28765978608484,5.26176776482609,3.25832555318321,4.56885040333665,4.18530602907691,5.22452821853825,2.76407612245246,5.16206389137859,5.5304303421778,3.93425881138165,5.18578654512021
"SLAMF1",1.00449975937446,5.95110054102747,-1.13315143904129,-3.86033891166581,-2.46265503543563,-1.70216828238344,6.03465717857629,0.881957656284366,-2.88309624656936,-2.10877479440102,0.812211813094442,-0.375129297354899,-0.396688004560924,-2.18646634858403,-2.507096475129,2.91846491301144,2.07795926099073,-0.058855749891002,-0.626078356756964,0.483373992458132,1.05323712941375,6.26395130522864,-1.72755284193393,-1.26414724072831,-1.54511269671657,-1.87000996795988,4.45342374668707
"CD48",3.90749013115344,4.64118600764708,3.26346039201548,0.121964478251985,0.794892226754667,2.20346002192514,3.47321938759395,4.27784131902245,1.2559691903714,1.54170838246594,4.69417211562821,4.07826843962068,4.68440116178203,3.61724929504134,2.27056107556502,6.53867886476474,5.06603361402498,4.63976134649281,3.95949375284553,5.25565947575455,2.64502144328456,4.9752056883113,2.75802825333145,3.1923126254875,3.21441942310368,3.0697330440172,8.04394251694001
"MFAP2",4.68541959597132,0.483174251479218,5.91345067924452,1.68040657728333,3.42995501948491,6.49254411240888,5.5945292011136,4.17556627600407,8.41399541468864,8.03596720362192,4.62532171687528,6.03156566907231,1.22918973084969,6.14010914438498,3.33552324477433,4.14827576231709,6.02948496458514,5.94653921731032,2.11462379285335,2.99365998338342,3.59239580405341,6.10647677573601,5.99719758304613,8.20132766106531,2.20665099837385,-1.19488720394936,-0.418264592343541
"ACTL8",-5.38281084083618,-9.96578428466209,-1.01118918151212,-1.25993032642545,-5.30300463969245,-6.04513823316079,-2.58778102230614,-9.96578428466209,-4.56076782814535,-9.96578428466209,-9.96578428466209,-9.96578428466209,-0.127714987267785,-5.11861654292613,-5.68827472235655,-9.96578428466209,-9.96578428466209,-4.76683232023652,-0.0228524086100878,-6.44281492489156,-3.49718620047878,-2.18350249927493,-1.09504314109102,-9.96578428466209,-9.96578428466209,-3.37087883766703,-5.02231697074986
"RGS4",1.35661442765121,0.495233420602152,2.33956951173064,-3.70905171590719,-0.714284110532199,-0.56519236359701,0.705245233702639,3.37165995145854,1.92249312340639,0.930647196341293,3.66523748166185,2.87042095530713,-0.0563721617585393,-0.664796838531908,-4.28557109895037,0.140764529464268,3.26394236986078,0.674735368989236,-1.41438989442771,-1.52066723236474,0.161255659355924,1.68933748087855,-0.186588425180459,2.25128730829175,-0.264350926541437,-2.53846408451052,-0.117683449108552
"PLA2G2D",2.60859585232985,1.1635993546972,1.80901084990613,-5.40182811042831,-4.53308551960823,-2.40233583461678,-0.7326778779664,0.727024521124841,-4.95922094738772,-1.80821704076464,1.48144269872465,0.0229511741625938,0.9442979382024,-2.09564119432557,1.06242533316243,4.60940337859123,1.05768315841591,-1.22945015946366,1.54210276528104,0.870960260883002,-1.2219443719227,2.87981744998446,0.160262428336076,-2.40948194703205,-1.12077905253143,1.18328348445467,6.27612101484489
"GBP1",5.13155262964646,4.5150509057629,4.42967556587335,3.64775229669938,0.27004857628132,2.9625657930562,4.12884878465764,5.22143334561435,2.46071751597922,2.43754746785952,6.71871682553038,6.24555303008228,5.22662614094882,3.02505926455341,1.50673550083192,6.83321949704601,5.781776619784,5.24068139584746,5.76066375663323,6.76147563320889,3.02651219763031,5.37099505370295,4.2898867011461,3.70718744875189,6.06273455504762,3.31707862231116,5.98903232778828
"CD160",-0.913860940956326,0.106706801042613,-1.8369656318187,-4.1946290382472,-2.69766807991698,-2.28992735224941,-1.15445923572652,-1.75357094756851,-1.69133907581885,-1.6403413406466,-1.15950777014681,-0.164373998826225,-1.49895909306364,-0.716212895138175,-6.03033614373966,1.5260226591469,-2.00269974128172,-0.89158783287194,-1.12334071837564,-0.388190156165839,-2.56932339728438,0.111160555628975,-0.906219998685534,1.14701232180582,-0.257778885443152,-1.78558561059828,0.331365084294882
"ID3",5.60787295703042,3.76336874796035,6.27816680845511,3.75604625922624,3.70012605501724,3.88177510239846,3.77561965645178,4.29079430446466,7.27079829988692,4.00231314648466,5.49808061430452,6.16749585420869,4.81867992111851,5.77554583401657,3.51150167983605,4.60795795396802,6.28691626940698,6.06053510845928,4.18692786212924,3.50783612549425,4.56823544232968,4.78848630983868,5.14172697827247,9.94964394193631,5.00732006199708,2.75164892338371,6.08760818789974
"SLC2A1",6.01452364088779,1.82856496807931,3.94298851357938,5.62810935947387,5.36707183336876,6.45944311766975,4.45856616045328,4.33745458668572,7.20994818749488,4.99139704937255,7.46176807174185,7.79087131483738,3.82631183222728,7.51290635721204,4.72124777587085,3.3644604568791,4.25922323404385,3.62515150555857,4.42873247761043,4.97886437821979,7.33219988782737,5.38467290156303,5.96376761878992,3.78444724658458,5.17749560023374,4.45785676282937,5.02874742160699
"CDC20",4.35021918975981,0.607205865824908,2.99384394191874,4.84491148209084,2.4739912155643,5.35400542087136,3.91192670253122,3.74720507146185,5.52452726371543,6.06708210996687,3.55084575410268,6.46589290602754,4.47629122020695,4.67353474313888,4.81586763497582,3.16051935639668,3.76937234966045,5.14189526805279,5.24144362617002,4.42590123681188,4.57483164515342,3.81481971355888,6.48263834191602,4.92313485615709,5.77243404368919,3.27974541357989,4.68850903917534
"MPL",-4.5239115852203,-7.05806988759217,-3.50468527668362,-5.91204729664285,-3.94377986239246,-2.58566312421685,-2.47818504840758,-2.98100090191923,-2.91571169412152,-2.86740323577243,-3.0132574211944,-2.75947932904407,-4.04479578798891,-1.35620653695228,-4.14270025492291,-3.33451289515401,-3.38283441380389,-4.29334917146809,-4.33044597471292,-2.94079937603311,-3.49324375920562,-4.1274486525994,-1.65698990400826,-0.19621083760397,-1.12875448100334,-1.27459583682078,-1.96853024449667
"ARTN",-0.497658414192046,-5.24641088887922,-3.9893647826546,-3.97727971043631,-4.32037673392731,-1.91143617696253,-2.93156697396863,-2.90939817338709,-1.54192171064246,0.470180086099594,0.516563014129453,-0.403921148642202,-2.99811217143328,-1.12576926657202,-1.47948026249187,-3.98702975994245,-2.83892865743886,-1.61607674869966,-2.99186351975374,-2.34631384621581,1.47114400197054,-1.33878328854976,-2.21537760583314,1.21048851459243,-3.93225461535023,-3.44373424989399,-2.36580139346511
"FAAH",0.904813113533212,2.35702286627477,-2.07673601813685,-0.459764233220742,3.72786327423813,2.23490732281024,1.58899523841725,1.49289607458559,-0.382404456882916,0.294858236290724,0.0147132469991211,-0.170817892700201,1.07870953057012,0.0555210960418346,1.58523209941312,1.34401310618618,0.621462616354647,-0.729663765769012,0.147866210947822,1.78048709749236,2.74453800186329,2.40971119554534,0.575695850422892,1.47855053984054,-0.374031442713966,0.785139660140448,1.57504183523671
