"","P6494","P1867","P5038","P5118","P4631","P6126","P2051","P346","P2056","P4949","P5784","P7357","P1509","P9449","P167","P9521","P1494","P7623","P9705","P4810","P3549","P6336","P9699","P8727"
"CSF2RB",-1.53733617096364,2.30886176446827,0.192724423987648,3.14079991983871,-3.15620263332289,1.51716480932962,2.02761411149638,-0.651735848618627,2.73959323286012,-2.57190478822624,3.34903967191774,2.93154123865044,4.66629076474585,0.0952493170190244,3.32140285829362,-0.68747190059807,-2.74307630829802,1.66938059071268,-0.417020162208706,0.830733979330034,0.416256061818198,1.49177615054225,3.09731245150178,4.54912698019927
"IL2RB",-1.82545040572646,1.1662012526627,0.421349887215144,2.97133201980803,-1.91251543362321,1.99878040733995,1.83308843436353,-0.532735129184025,3.6302773194289,-1.53250765293858,3.30051766566884,3.2033922498438,4.90564453092787,0.675454647744378,2.9750358187657,1.66245162567888,-1.23191139922929,1.43185826427396,-1.39074430047142,-0.653829398689439,1.61031264603089,2.98893367217764,3.48855356942896,4.7723343706303
"GZMH",-3.29464662746602,0.392888891616226,1.25087064450974,2.00690119030839,-2.00289984406088,1.47333494354886,2.28035061100317,-0.982884801843038,3.57022003262646,-1.14846161993034,4.02046664251354,4.32573898558639,5.46363226484322,2.08320655905278,2.79273252028311,1.59440045073632,-2.70180154345433,2.27915924752416,-2.08121688817911,0.0874085270028784,-0.538429532783125,4.85992980400854,4.39713895035398,3.30035805194045
"GZMB",-1.43179663097493,0.960237379225935,2.29603444851035,2.57723061380275,-0.621264221546908,2.82665220507391,2.99992966690237,-0.311898437770355,4.25995788685743,-0.485771672495672,2.82494703349591,4.27699534398389,6.26009906889864,3.15642897816923,4.67396339653176,0.968665871713052,-0.770104499166106,2.91571592387749,-0.617472182238428,0.827510132895033,1.8203137778826,5.51772922035728,4.09802365843934,6.2278411739652
"CDKN3",5.63582983192608,4.76674355770148,5.63779280294464,4.03988412011038,3.79318840368062,5.42755924420598,4.89926265369611,4.63916847947836,3.65097129996175,4.9738592030763,2.49234545221301,3.25154792808039,3.2914459019806,3.52187992254725,3.93988476298329,5.02769814507088,4.51229642754366,2.42147107807463,4.10207018472583,4.06063541287345,4.22475804639882,4.00750948667714,3.92939334980057,2.85800487402029
"AHSA1",5.47582744623152,6.05318520750714,7.08234067815124,6.63768414101356,6.6955902250651,6.77164792615751,6.72782517910326,6.55300869600149,6.89385968972538,7.12680770314203,5.75213039043948,6.43585191449271,6.41242080648652,7.30994921655737,5.76159378134819,7.27429893971704,7.16695640953691,6.08283030101456,8.02956331443266,6.84808456765283,6.96399423274969,5.96208393561228,6.93477595577991,6.17276751454855
"HIF1A",3.5456966030058,5.81409919027455,7.00879835283604,5.39621087594676,4.54768425421067,4.88959035521413,5.29693088605463,5.40237428388649,4.58062188112738,5.21734317999885,5.05344155415629,4.61601062733598,5.52336435603067,4.81525263072303,5.79596950091064,5.63158742860859,4.52733937655428,7.17698093189858,5.55185434992428,5.76921634284375,5.58651856964153,5.0183448584285,5.01998206537691,5.15512180235728
"TCL1A",-9.96578428466209,0.725060541179543,-3.84882490482047,4.09025218224867,-4.41442515711479,0.354519864663525,2.26648672875681,-3.31701543588772,0.833618770725559,-5.31256945564901,6.48068681602544,-3.43372764491572,-1.99113452318345,-3.68249586709724,1.38394477919535,-4.773057493885,-5.16967976412994,-1.21379844694307,-9.96578428466209,-9.96578428466209,1.72058930078306,-3.70865483010109,4.0618107527427,7.46685547974409
"BDKRB1",-2.6683543954932,-1.29531214579909,-1.71641005608598,-5.31913773748347,-9.96578428466209,-0.919855386105733,-2.95279108865267,-4.85906746495292,-0.963723154630907,0.270815957816244,-2.93739194416244,-2.49559723580829,-2.88663021190725,-2.37178073010115,-0.154902616262015,-5.05152115135945,-4.55237637283064,-2.11470990774446,-1.52900612611008,0.0243906064116158,-1.83406619977863,-2.28016645257894,-3.91789695526554,-3.6608461924003
"RPS6KA5",1.04586928566199,3.31311667109615,1.46147093433711,1.65115504473342,2.69443450387353,3.95248267443048,1.10199961502491,2.03814115055785,1.86641743777224,0.391723734680581,0.637044463451726,3.04115009435685,1.91957272567286,2.2411140782084,2.45819036708743,2.63194008141065,3.06789508908663,0.968746959889876,1.28421205955692,2.47660721256,2.04709860336655,1.74531048707049,2.54793591030501,1.20489192483723
"APEX1",7.64551433582041,6.71629131942691,7.58420338333616,6.71365457868695,6.71355835640479,6.77678831609328,6.19563697455389,7.80571808072482,6.48083866029732,7.46322190691234,6.32270513754357,6.73984810269933,6.53062794300813,7.00411931959544,5.93845753107131,7.03194651239909,6.61018919434919,6.43114487913985,7.48653740359714,6.59822524091616,7.08734614796158,6.08517818046223,6.75538167415285,6.59922553920931
"DHRS2",-1.79504799541259,2.08205534298755,0.423040253361513,-9.96578428466209,-1.16077564892028,-2.45917916909383,0.626121358340583,0.144725125235385,2.26461149122333,2.30010614848176,-2.15275348998633,-0.12760303033473,1.65972366282768,2.48472334184933,2.38155748620983,-2.55138655959032,-0.076006562189121,-0.956397919003252,3.07465271252786,0.318704400573425,3.73013995235651,-2.16029834752942,-3.34384964316556,-4.7099587928503
"NFKBIA",5.06681681428722,5.94471557445179,4.58755701742961,5.72279660420715,4.59991879143276,5.14689548837893,6.12749915567445,3.6361141496868,6.46894166557535,4.70517065106658,7.14420956118307,5.62436998539448,6.13704646130779,4.04645613614409,7.27257380219095,3.80945560470553,4.09357707736419,6.89617495535619,4.94338689608214,5.55898390494455,4.35340092921791,5.15122157227158,5.86628241099905,6.74308405554959
"NFATC4",1.78139328858219,4.40987967237033,2.26989790562868,1.53182309154746,0.289492190172441,2.32298952787801,1.94041485389785,1.84339298164621,3.64685387894268,5.95617981538501,4.53719043955622,1.03562390973072,1.81261322562157,1.5630946601893,2.71269041637702,0.417833616300763,0.418923929682099,3.57864893770927,4.06294197693407,4.26599940143328,4.72922101577474,2.34828908328912,0.768527354226232,3.17692270688333
"PLTP",6.02110656836861,6.83457217730797,7.55701943247062,7.14243386093191,6.19710658202939,5.79160832922098,5.61763348964498,7.07814013095108,6.94919639689119,5.45309610057291,7.33630124289059,7.81534486613303,7.57229094699536,5.48790111599687,5.98329918838614,6.04155402543604,6.9847146579767,7.92673481573681,6.12366619645382,6.68227832369895,7.49547132289123,7.66652227691113,5.94542510755805,5.2914820023166
"MMP9",0.888912709957696,4.63334401825426,6.44033433720375,5.92051483313337,-0.768882216938731,4.09256265463365,6.0556360151645,4.19537122304758,6.76455316772737,6.41022406408106,8.3452100649318,6.16333166947368,8.69223886990384,2.59155017171032,4.55966311542286,2.91674222874651,0.410579905698813,2.55691493275442,3.47482538208634,0.96082304955286,4.94607111138351,4.91766088796101,6.46275582109553,7.21488248764115
"GINS1",2.85582828178947,2.66077577124204,3.17354642595888,1.68208332705366,2.29609026268396,2.09776584430364,2.61179796318976,3.87331121849337,1.96696196633472,4.41480529686016,0.489563486707507,2.19206788447965,1.33871534915235,1.41923683775644,2.72062650900136,1.03286255434371,2.42174304716488,2.43854836165259,3.17449750295759,1.80200291343227,2.49965967972904,2.20137352531605,2.35475962441076,1.08556062487263
"CD40",0.850263362538395,3.29949524640567,2.13145120022104,4.00649551685946,3.03377537255731,2.42937225870265,3.36994102225427,3.97879967752753,3.63828240451948,1.07384764766381,4.75418201212075,4.91966424715316,6.18142461595544,1.55545298203106,4.31801308408765,1.3050541405399,1.15285186974867,2.82995709850493,1.56932095279455,0.844297264633923,3.44886131612154,5.19290034475384,4.3867212924651,6.00975697059772
"HNF4A",-6.47813072821025,-9.96578428466209,-9.96578428466209,-4.40749215684075,-6.27815245591873,-6.21532784506459,-9.96578428466209,-5.4443377406173,-3.20580291999476,-5.14214700247449,-7.1295409938821,-9.96578428466209,-9.96578428466209,-5.88626963389035,4.55500011461843,-6.25507150866887,-7.17170742648771,-5.86068454036225,-7.41113895411392,-5.69004713209054,-7.45744944839057,-9.96578428466209,-9.96578428466209,-9.96578428466209
"SALL4",1.75868693499575,2.73841981894529,-2.55023686027212,-3.56148229716701,2.0204808661723,-5.52223067442036,-1.08490900802119,2.46548869716198,1.45850274868803,2.40118808878183,-2.09479083503053,-0.586984411299517,1.14951952149003,-2.51631370035092,-1.49427570100996,-1.5665875507554,1.26784138334365,-0.294152997047105,0.653362744872551,-1.61904895637415,2.92080777605107,1.32729071221214,-6.46419227925292,-5.04343893870604
"BMP7",-2.66650298838771,-1.34340661404122,-5.18218619654448,-2.62374518431348,-4.50463229468674,2.95909871929356,-3.24638177272883,-3.68383386312572,-2.97769042863617,3.74576439510325,-1.25757980152947,2.82008090688907,2.30015594683953,-3.06831391763266,0.374700097380328,-6.81990144343692,-0.966869531785144,-1.42991406480981,3.35759422922087,2.32795748497,2.5870216798906,-0.84746609244371,-2.25295467671491,-1.87934548375908
"CTSZ",8.45826305434882,7.8842132649949,8.31353610328052,8.53776586058509,7.38303894435417,6.82188875535306,7.62102618946485,6.27576135891104,9.36315793297189,6.59718550575186,9.18282386991183,9.03832368621493,9.94903293722176,6.86869911034599,7.15035658020834,7.26445198357847,6.98957047945571,7.89555104792973,6.92036476616089,5.73655617135875,7.59577962949704,9.01079102586124,8.82817457464944,7.65573105871181
"NTSR1",-5.35040330184189,-4.33871739097123,7.61968444415748,5.34451961927791,-4.0481305565431,-4.37120289267627,-4.32139439645036,-7.36037766250724,-3.94358294605052,-2.23378649801834,-3.05832874412372,-4.65771470412008,-3.37158958512998,-9.96578428466209,-3.04142306489494,-4.93544820629113,-4.18239573298232,-5.18852765419323,-4.45926485272945,-3.43304343228212,-7.29800113185881,-4.04249721309948,-5.13937308237375,-2.87782295111008
"SLC17A9",2.43786423828272,3.24373152735256,-0.71645746637323,3.65672517002125,-2.65419943138439,0.941136366780036,1.01354086891172,-0.790614013702046,3.7327576140096,1.53451984436086,3.44464056595485,3.38772096411346,1.25421911128158,-0.48237356663467,2.01635368357783,-2.37352908931646,-1.81619973150395,1.55160952830583,0.482177106019426,-0.027488199613834,-0.455241630451756,4.90969631194271,1.79763558953,3.69132198828217
"BIRC7",5.96129687928777,6.15769455519181,-0.254020962589021,-1.99714628806247,5.23195458428843,5.1545872593771,6.24874923589975,6.08672645455453,5.8025809860722,0.287212220134959,3.66151019470892,7.25547240770591,4.532597490729,6.02525475175604,4.73028127527781,4.60645999520251,5.41540038160819,4.32197858833016,5.52537672814897,3.69305199256145,6.1779735859528,7.38786224112926,7.1396638986857,-3.58518642436843
"AVP",-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-4.45495841541076,-9.96578428466209,-4.49053723737425,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-4.58134760004032,-9.96578428466209,-5.45809745427477,-9.96578428466209,-9.96578428466209,-9.96578428466209,-4.48364913757764
"ISM1",2.27716351601739,3.1235089414072,-1.04482410655191,0.635791531782235,-1.8419111997848,0.718683833150209,-0.465886589018722,-0.43297643117803,0.946670980504266,2.20995549207814,-0.848572368091915,-3.10549185529639,-2.08185194439475,-5.9130467067743,-0.50827412292208,-1.37668747919835,-2.54085380090413,-0.0226130920347119,-2.15788201520412,0.901548516482652,0.90619793573722,-2.16153062347558,-5.41975415767314,-0.307255015480436
"RASSF2",4.12971163979345,3.32640791395105,0.214373524436454,2.82525240326538,3.11878994509744,2.35232067917903,2.41349659972115,2.71751521602035,3.56442694863779,1.82374936030827,4.85083941966118,5.22180363010285,2.90557810808319,3.90316363255066,2.33199750888618,2.75454762730034,4.32900875032423,3.33302292943288,2.89341269449843,2.99917382057266,1.95975161145423,1.18029428791068,3.92789645372882,5.25439373879657
"MYL9",7.53202078366788,7.07531869255335,4.28596439046212,5.11928561773169,3.62652090656852,4.80657153209603,5.7115995257795,4.20516570550388,7.02423101527129,5.22782577470554,7.61327379528377,7.19564287958695,5.97518305760953,4.42868510892525,5.94979870265632,4.30275040565275,6.14533711834384,8.13312165738271,4.85577048665739,6.2899192837116,5.43371061533311,3.61542806855167,4.09194519835092,7.02572648960786
"SAMHD1",2.68540422278653,4.48666932832533,4.49630255260583,4.61050518594011,5.60816165839327,3.65035098852695,4.59048225892091,3.01336041891513,5.10673775439511,3.15825299678299,5.54945355117112,5.21921112290817,6.29636195874043,2.86001922694698,4.30223130200312,3.2809726405344,2.94162468633675,4.75911854061042,2.30466581657859,2.61087956115619,3.67592881369186,5.00205437703702,4.75365266809634,5.62958102185517
"JAG1",4.81425303562629,3.57052364923656,2.73976387103896,3.33909461664611,1.69806286327914,3.41471736580053,3.5004706539457,3.80598371034002,2.79478390159696,1.96930339668769,3.26944015651785,1.27657408373042,2.3228136378086,1.34046542148877,3.71654101060438,3.21975400027666,2.17903325757269,3.28263254686391,2.2553526793591,2.72880866346985,3.26707430155072,2.14205721324294,1.17432971139312,2.3199386901061
"CST4",-4.03810586308421,-0.466805470714357,-3.12470432349533,-4.02644485384795,-6.01937156356168,-1.91359122028134,-9.96578428466209,-2.07777169925926,-0.638319215389128,-9.96578428466209,-4.00493436670043,5.78483111724558,-4.47814037424715,3.02150104786928,-1.05294283951882,-2.53477149067287,-2.42688145828643,0.677215050528225,-3.90344235055732,-2.32165400886694,-1.02038434433861,-2.63579963490367,-4.22135405467417,-6.72415304775047
"LIPG",1.04880115382787,0.81573116594383,-0.924878158995124,-1.28989074580881,-5.88322644890904,0.341029324683291,0.429149941959077,-0.269498288604258,0.0532642887894594,-0.184231131816791,-1.50522600057051,-3.5211553129984,-2.85026198372655,-1.06730684285814,0.993304810609132,-4.73006871129524,-2.43917550267111,-0.880614604116142,-1.38355948922651,-2.37588600065893,-1.22965975631505,-2.87047166331696,-1.74872325021534,-0.56072368280588
"MXRA5",0.397222482007349,5.31052917108322,1.57685586615065,3.1417368627787,-2.03525981944866,2.55267463007586,1.35354349003893,1.09821740998152,1.1977647639532,4.87656114760828,4.31097261535533,0.967596555882924,3.77358497183365,0.0163251546218249,4.15448599786492,2.50417798283754,-1.92114973616536,3.41706936610704,3.02987511929625,2.21197782157842,0.850999394716473,1.32264349422327,0.325605162686295,1.06297823051973
"ATG4A",2.72023468019741,2.69634999013699,2.46798369854196,2.58463785781326,1.7387289321397,2.89915048946316,2.4523476725929,1.64990052123361,2.45276146422013,2.15620243192264,2.03221371464719,2.28165967881606,2.72940267450792,1.98704794698133,3.08901841566187,2.57175446345935,1.64848385050211,2.67612295096719,2.48583896687905,3.08785316474943,2.5565888204595,2.07962046011541,2.34140798442755,2.63660838107089
"GPR143",6.32714301772303,5.77534031598543,5.11977946043373,-3.78060159616906,6.37969546518426,5.97323700786225,3.93380866199012,6.44318889895992,5.91473432674329,0.0169384028851348,1.20853598787578,6.37223823290078,3.32282228864129,6.38481827940438,4.42307387908937,7.12101540096137,6.53745138765307,3.23760042764812,6.97521745704302,7.17660202839054,6.0331388397217,4.63366950854942,6.92394543867553,-3.56980980349055
"STAG2",4.7627102414909,4.86550811244885,5.27746781291892,4.60856680223764,4.22813372867267,4.80056344749775,4.08779377450706,4.84117307666519,3.73882186931048,4.25265786419412,3.99062817547861,4.11168238196852,4.76564612660703,4.17023755150947,4.588774590494,4.58391616747486,5.06577908536187,4.54578307959061,4.83873499355046,4.25347500654185,4.8012104017597,4.12527087298642,4.18394696002989,4.5150185361742
"ABCD1",4.39136217988642,3.53922086117324,3.790042166471,3.83211024193959,2.2347557471028,2.09005735795879,3.72418093755755,1.94501956898332,3.11222137878205,2.78910530473228,3.26759721991457,3.63721607675255,4.18665901720211,2.5216437788095,3.30925769337051,3.72576296578795,3.25896206703464,3.74581816621431,4.19806976915569,3.77465003000309,3.23073024480753,3.93879389243394,4.23635484782061,2.61760410619564
"PCSK1N",-0.24852942315704,-2.05135729253244,-2.38931505459188,0.133392549014558,2.46986514298266,1.1453318190515,2.13364571887834,0.248899107076326,0.567506507980837,2.99772596403682,-0.0393563330601635,2.88389251781415,-0.845136859317075,-0.739991210717993,0.0933708691731124,3.11196942700835,-1.0217194222484,0.0592722025734953,0.248692698171061,-5.427867035628,1.7935213781304,-3.80552155645058,-0.25088970025663,1.38978154809608
