"","PD_005T","PD_007T","PD_010T","PD_011T","PD_012T","PD_013T","PD_014T","PD_015T","PD_018T","PD_019T","PD_020T","PD_021T","PD_022T","PD_023T","PD_024T","PD_025T","PD_026T","RCC_102","RCC_105","RCC_106","RCC_115","RCC_117","RCC_14","RCC_18","RCC_21","RCC_27","RCC_41","RCC_50","RCC_73","RCC_90","RCC_93","RCC_96","RCC_99"
"COL13A1",-1.83135796444116,2.58760502005953,-1.63935479753978,0.732052073300289,0.412510571249805,2.27232185276999,0.252173413202027,0.651683180632109,0.971589535530062,2.42787430679269,-1.14880066140671,0.334568275666133,1.3956112485038,3.18602507451768,-1.0862010350493,1.13815914522947,-1.14880066140671,1.57579637532908,-2.17788172527066,3.57058436489177,-1.83135796444116,0.412510571249805,1.28747229511907,-0.833927324053294,3.94588857440603,4.26160603200216,-9.96578428466209,1.61870851231379,3.49837853400646,-9.96578428466209,2.96550726061908,4.49767622852715,0.566571640626761
"PCDHB11",1.84036251865844,4.05145911327323,2.53381249682767,1.26363540356833,3.77936479265973,1.75745001623129,4.27805911110695,3.4608735928112,1.70088355602827,0.556797246592743,0.824564212089827,3.34780736791062,1.20851725980554,3.27664554289562,3.29880492346474,4.47968327286695,0.323081789503733,-3.04692104738749,-9.96578428466209,0.0299828662157143,-9.96578428466209,-9.96578428466209,-9.96578428466209,-3.04692104738749,-1.83135796444116,-0.492078535042672,0.971589535530062,-9.96578428466209,-2.54793176977619,-9.96578428466209,-1.31832585820717,2.19250981894195,-9.96578428466209
"GZMM",-3.62593428177746,-0.512513650651464,-2.11403524324603,0.12565110166152,-1.73216460790239,-2.05289494843213,-0.413115187147815,-5.01158797427521,-1.59509687785487,-2.31473259348316,0.311503115468269,-1.88363524330822,-0.734563103950902,-1.88363524330822,0.888304895208487,-0.45205668870965,-2.82623293226329,1.93395025769542,-9.96578428466209,1.76595900604575,1.60928217991657,1.65580975435545,2.58520292985943,1.20851725980554,-0.45205668870965,1.48078212440398,-0.575615328461903,-0.302226180444814,-9.96578428466209,0.816394909169121,2.27530509419877,-9.96578428466209,-9.96578428466209
"COL4A6",-3.45798964446339,-2.54793176977619,-5.57346686188333,-2.2446850959549,-1.88363524330822,-3.8160371651574,-2.54793176977619,-2.93236128312464,-4.608232280044,-2.54793176977619,-2.11403524324603,-4.29335894269059,-3.04692104738749,-1.39213709716876,-0.166502663140165,-2.38835545662634,-1.39213709716876,-9.96578428466209,0.0989584800881688,-0.0130430374755989,-9.96578428466209,-9.96578428466209,-9.96578428466209,-2.17788172527066,-2.72737954533701,-2.2446850959549,-9.96578428466209,-9.96578428466209,-9.96578428466209,-4.608232280044,-3.45798964446339,-9.96578428466209,-4.0350469470992
"ENPP1",2.90708294212449,2.5061449029796,-0.533242384273829,1.88009774972197,3.40612845656202,3.44506452174342,2.96180851473748,1.7995018140616,1.71852602646226,3.57058436489177,2.39259219566615,4.26235798398462,1.69198075060328,1.3956112485038,1.92637902519988,4.24876251625292,1.31672502157875,0.0989584800881688,-0.734563103950902,1.63273352595054,2.18301003676225,0.824564212089827,-0.103146927103293,2.83207985267166,0.911499848861108,0.138814468902282,1.66948037187743,0.16478627814334,-0.808437349299244,-1.99424073071132,1.09828479572342,2.30188025283903,-3.30757280191029
"MFAP5",0.0579700686373299,-1.05589120089205,-2.46593839757888,0.0989584800881688,0.138814468902282,3.29586993101542,-1.51045706435753,-0.687334826441606,-1.35475948735473,4.16920347352485,-5.01158797427521,-1.88363524330822,0.16478627814334,-9.96578428466209,0.705756782049797,0.0854246562526777,-9.96578428466209,5.11524137299275,4.48999242336331,8.26360254297542,5.17436646740501,-9.96578428466209,-2.63486740654747,2.02892271059601,4.26985602612546,2.0775848292956,0.623866861852698,5.23154761054341,5.57987404887016,-0.118726938570751,-2.11403524324603,7.50843657592311,-9.96578428466209
"SERPINB2",-4.29335894269059,-9.96578428466209,-9.96578428466209,-9.96578428466209,-5.01158797427521,2.76786663217663,-4.608232280044,-5.01158797427521,-9.96578428466209,-3.04692104738749,-5.01158797427521,-6.50635266602479,0.633198686374004,-1.99424073071132,-9.96578428466209,-3.45798964446339,-4.29335894269059,-9.96578428466209,-2.05289494843213,-9.96578428466209,-1.7809089417538,-9.96578428466209,-9.96578428466209,-9.96578428466209,-0.783389931257558,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-1.46992925777492,-2.17788172527066
"PDCD1LG2",-0.356605546520108,-0.968604803724466,-0.734563103950902,0.824564212089827,1.23327453899093,0.546956178141411,0.334568275666133,-0.215914857265243,1.17696099208944,-0.199255376063222,1.7995018140616,0.12565110166152,0.546956178141411,0.0440443327060212,2.15088457130503,0.949348164288563,-1.24810786159569,-0.356605546520108,-2.2446850959549,1.64662350847658,0.24000896473507,0.774839759827326,1.94148196386898,1.1833277060448,2.42519072149345,2.95624255474381,3.09946353699544,2.9412941496344,0.138814468902282,1.25156762060825,3.48426705261196,1.02927618237063,-0.512513650651464
"PARVA",5.5966668477027,5.93548332106108,4.68991413198345,5.94558429477754,5.50019655485901,5.67725452211736,5.60232028185975,5.81508864209923,5.37750554762926,5.33738998183111,4.27508156494731,6.20576393099512,5.88584277048208,6.23248808348691,5.33131110115367,5.7054526872071,5.88462234013074,4.94771290571586,4.32488259239487,5.7484880685997,5.1035396022996,3.81362729553809,3.356284691534,3.34780736791062,5.22731750690251,5.40636659522403,3.99195260621336,4.03659124666311,4.76080642342386,-0.0877333719335504,5.00499568902537,5.27392611176353,3.51614125119857
"PSAP",9.60838605412299,8.16802520452903,8.35129704925017,8.9700224621657,9.76319742513131,8.43575775747707,8.38133096542512,8.52007253332603,9.04171663928853,8.22535688132084,8.52841894647607,9.2524312711382,8.04751112422173,8.18299514429823,9.15317452567384,9.56584656446787,8.37782219018343,9.26800622646264,10.6507834039106,10.1755133736533,9.99405779552639,10.054741323396,9.51378877597704,8.28429665396914,10.6367252069551,10.849413702356,11.0613718677626,10.5095483903953,9.13296491574044,8.20633553239366,10.4871577068028,9.79378373647494,8.19967725195401
"CFD",2.70287913851321,1.59024270806259,1.78282789207489,1.72290313856045,2.02183502726224,1.96384399836247,2.35078010073486,1.56120392076992,1.52656966049778,0.444667066841908,0.911499848861108,2.76786663217663,0.465713319595964,1.18966644665005,1.64200835725712,2.73357127092638,0.0717626693000913,6.24775665786157,1.29924465779607,3.34497048755323,2.52631925781714,1.14469902515414,1.82822536035888,1.48594198341242,2.84217431759439,2.21754093986252,1.48078212440398,4.75814324788933,-0.859875776090929,1.50639883152745,2.22063951287686,3.63238455718264,-1.35475948735473
"PLCG2",3.51235332225663,3.36611235243137,2.27530509419877,4.09769506373552,4.13183638727079,4.09093809316883,4.31838915506352,4.75814324788933,3.12449357219531,3.53990323581025,5.72631354097521,4.15145296108506,4.91078062304189,4.94443681747027,5.61415032326687,4.668516287811,10.8220696642982,2.15412950079018,1.54646235816709,5.30746495642521,4.08584951564877,2.96735308359463,3.00737492992765,2.77420723002214,2.46231412717042,3.3828055677867,2.59000311742169,2.4332265482899,3.73779490541058,1.86433474078243,2.7248685146864,2.86809407991528,1.14469902515414
"MPZL1",5.98004815644299,5.81457605747432,4.43569526048961,5.57655237010669,6.06611072305889,6.11813127561393,5.45683899710427,5.98027669857205,5.28506925081656,5.0422503438278,3.65432096394498,5.21649366760952,5.34486399594654,5.21649366760952,7.55896401333212,5.82886003093094,4.69771822758397,5.0574935957088,6.3199610825625,5.81329379857228,6.04288505830536,5.219594488321,5.29722810722444,3.49198133018967,6.93735616343903,5.8855987669905,5.12229998826364,5.98575087645444,5.51951045378566,5.08368142344914,6.8099417239087,6.135268074561,5.85426999255326
"MBP",3.76881950017942,2.58279683350304,4.06099848768388,3.51866102310956,4.39855559498998,2.30480305578542,2.52882133100913,3.22512065568444,2.98750278321603,2.98750278321603,3.14909674417939,4.48742203376371,4.42230028899447,3.12614690155444,3.56450011565451,3.70055069041459,2.38984210897583,2.62784026504398,2.3648525400612,4.26686148394527,3.53244164668783,3.11952218532947,3.37448310432147,2.55851255300054,2.3953370500727,3.88664768933046,4.14086043889786,3.06022035831686,3.38970446693585,0.740711733399101,2.8641366092102,4.11027971297561,3.16526881174756
"AVPR1B",0.276198865032242,-4.608232280044,-3.8160371651574,0.202887833470143,-1.43050890804128,-6.50635266602479,-0.886299500835272,-0.997117491466879,0.190298791626594,-2.38835545662634,-2.82623293226329,1.97489636376201,-5.57346686188333,-0.0724827538015237,0.151858816727005,-0.968604803724466,-9.96578428466209,-0.103146927103293,-9.96578428466209,-9.96578428466209,-1.05589120089205,1.06419306192749,-1.55215635563791,-9.96578428466209,-9.96578428466209,2.10467213128256,0.595503660502742,-0.886299500835272,-9.96578428466209,-2.93236128312464,-1.68501351453148,3.99918825571501,-9.96578428466209
"SIRPA",5.08920151363421,4.80843653778306,4.39992301373686,4.11860890325427,5.01484622569591,4.73665898889205,5.39886337722878,5.26043973133056,5.54012028734548,4.4243174803758,3.80333037765061,6.46010362683705,4.79446785442387,4.39650203366267,5.26494921391401,4.73232347594625,2.77209679219569,5.12271412738719,4.58381991481383,6.25306271015037,5.92886771831467,5.77981126452777,5.13385118123693,3.55593882799576,7.12991148287836,6.00901118515024,5.4867465469592,5.06957328744819,6.47914970488743,1.91876784932515,5.86346771419433,6.85687367494921,5.30600698905332
"LPAR1",0.791605724704551,1.94897455427977,0.506906554580693,1.35670725293538,0.696884090855454,1.05727696507325,0.486456955768731,0.465713319595964,0.476122419880152,1.53655029553591,-0.150400988848548,-0.597277823154395,0.705756782049797,-0.471928835421265,2.15088457130503,1.32250505751888,3.86898301674333,0.29983076182237,2.12796337812358,2.61376736814448,4.19778677679682,1.25761413004954,-0.940644722383579,-1.14880066140671,1.82415684372883,2.15736714811149,0.956800118051576,1.90727526299938,2.49850618918868,0.112366523072563,0.848798181244189,4.45818511639851,2.19566256285592
"ASPH",6.487052163499,7.5868472922078,5.09427830268899,6.85388339993843,7.23956034326708,7.49258227451805,5.95631226194267,6.30306835577977,5.84827239492842,6.08472336459682,5.22616168642658,7.59268874687878,6.2841254238142,5.64590336358313,5.61562228095169,6.31235659315982,4.95284606077852,3.85009930419696,5.92697196069114,6.33415706042103,6.6715906004552,4.71320090315899,6.32914154014815,5.0085854891193,8.09556053654704,6.26042091230092,7.33950264559861,4.53487089867447,4.75012409672543,6.00204987502335,7.88771412470736,6.39867529588537,6.40804945490299
"TPM2",3.97645529070188,6.23823275218169,4.91556870297661,5.91793293563118,5.65738276644045,6.10267912502707,6.51792129651521,6.08536091655056,5.23193155110372,6.99628704913394,4.58321819014675,5.8652012466204,6.4804428625103,7.04462362076874,6.79948886248952,6.75836980908418,5.03434779196788,8.95727910191895,4.78298510833843,7.2594702319435,6.62747551889104,5.74149395241158,2.44387182839776,4.43902466065849,4.79758371548362,7.24888582798045,2.64408700251674,5.49156452846375,7.88063043147594,2.39807669206745,6.29904312953163,7.04953275522136,7.06480742190264
"HLA-DRB5",5.7629068616418,1.93395025769542,5.41552207325541,6.54660126212026,7.5705464179067,5.49508751681695,6.56042455230615,3.45562312740044,6.21550387860988,1.51146803927587,5.02949705825956,5.95491747763053,3.57785175516093,4.01265805704392,6.53762222096005,5.40534572407975,4.58381991481383,8.89694084160045,5.24758578204306,8.59675255837275,5.98392845743976,10.5695338134855,6.42493887925637,5.25175695812061,6.17014539634938,7.54952286097124,10.9448006256005,7.28309761588377,7.54559004437089,7.24841149440583,9.92482883030913,6.4830257055824,5.37646404091287
"ITGBL1",1.05032755355842,3.09102275091852,1.40108430150501,3.59943682303214,2.79722054492389,4.60886836830988,3.48812934755006,3.19550508918433,3.38003674428854,5.12932423621443,-0.641603738043346,4.20719006927416,3.83905258069301,4.61594591019758,2.41440618208775,4.50975917219572,0.288063200325316,3.20335779222588,1.52656966049778,6.73146838466289,4.86101244239421,0.00144197417390632,-1.88363524330822,0.60502015306241,3.8758783359503,4.6065014508504,1.47040671081933,3.27515607854601,4.65254385739768,-9.96578428466209,3.62187604894739,7.10686126285916,-1.73216460790239
"ARC",-6.50635266602479,-5.57346686188333,-6.50635266602479,-9.96578428466209,-5.01158797427521,-5.57346686188333,-9.96578428466209,-6.50635266602479,-5.57346686188333,-0.533242384273829,-6.50635266602479,-9.96578428466209,-5.01158797427521,-5.57346686188333,-9.96578428466209,-5.01158797427521,-6.50635266602479,-9.96578428466209,-9.96578428466209,-1.39213709716876,-9.96578428466209,-9.96578428466209,-9.96578428466209,-3.30757280191029,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-0.512513650651464,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209
"AKR1C4",-9.96578428466209,-4.608232280044,-9.96578428466209,-1.46992925777492,-3.8160371651574,-9.96578428466209,-3.8160371651574,-4.608232280044,-5.01158797427521,-9.96578428466209,0.595503660502742,-5.57346686188333,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,1.98950236086238,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,8.0250897178268,-0.940644722383579,-9.96578428466209,-0.0724827538015237,0.215367972203479,-9.96578428466209,-9.96578428466209,3.53493313343241,-9.96578428466209,-0.320125852253377
"PAPSS2",5.4799742267937,3.08082818459605,3.42236757416767,5.40874582237736,5.17636266962864,4.52362468056479,5.62061573322382,4.61064101152219,5.25704834509351,2.74652775711819,2.17024556472346,5.47446849216852,3.49837853400646,4.668516287811,3.6826856523993,4.48806506062445,2.93376146033326,0.880489626687819,3.37448310432147,4.63290797868549,4.66908347410581,3.12283834594571,2.68728469191784,3.43842593538911,2.49082681491283,5.65681096046761,3.95893545007629,3.57785175516093,2.92808602012301,1.26963165094044,4.63697256532568,5.44330826916553,4.00459127697631
"ECI2",4.4175825116023,4.03218902476547,2.63482556778462,4.12771581140639,3.92324427918635,3.79919094423653,4.19148369193759,4.94677763937674,5.40500527310571,3.5742226360892,3.89927232261827,4.67700075734155,4.81306287088879,3.41832489907452,4.09937937312173,3.34212801783086,4.45489969176657,6.12186501419864,5.53110069254086,5.71454776496417,5.90282127091691,6.52733624845836,5.25213555861638,7.13833324461526,6.35334093654228,5.15667975573886,6.13362517103303,5.06785379731181,5.07386306801921,5.57594760598017,5.49156452846375,5.31110344172338,7.30479393124331
"SLC5A3",3.93461085396445,2.62784026504398,1.46519088792598,1.08474462086847,1.29924465779607,1.72290313856045,2.17344728605727,1.58062791045727,1.4494293141032,2.52381283772722,0.190298791626594,1.69198075060328,1.59502618406585,-0.0130430374755989,1.05727696507325,0.911499848861108,2.99294966248085,0.896078055397064,1.26363540356833,-6.50635266602479,1.02927618237063,-9.96578428466209,1.80776706176642,-0.808437349299244,-2.05289494843213,2.07073278582443,1.90342396588874,2.06384804338205,-6.50635266602479,-9.96578428466209,1.14469902515414,0.934327778315369,2.30188025283903
"EGFL6",-9.96578428466209,2.72268459807061,-1.68501351453148,-3.30757280191029,-0.0573916638883367,-1.7809089417538,-1.63935479753978,-1.39213709716876,-1.83135796444116,-1.05589120089205,2.43055290956901,-2.38835545662634,-2.2446850959549,0.311503115468269,-0.619270551496451,-2.72737954533701,-5.01158797427521,-0.215914857265243,0.911499848861108,-1.55215635563791,0.423309237242387,-2.05289494843213,-1.63935479753978,-0.940644722383579,-1.14880066140671,2.34794906560173,-0.734563103950902,0.323081789503733,1.28154989336664,-9.96578428466209,0.190298791626594,-9.96578428466209,-9.96578428466209
"ALPK2",3.6838087219258,4.78664863250333,4.82074061043593,5.21610559599084,3.91370324156275,4.15469661382774,3.58508272029882,5.04181244695049,4.94677763937674,1.75745001623129,-0.0724827538015237,5.64705542292917,3.99738274263174,2.77841886647074,5.01752110370495,3.73454705387929,-1.39213709716876,3.12449357219531,3.95707881892,5.19302260888382,3.37309134746948,4.42566070941087,2.98020813973469,0.816394909169121,2.43055290956901,3.23434802990267,4.02865754991996,4.10106171841281,0.0157829972409275,-2.17788172527066,1.23939804156656,5.49220571202173,0.486456955768731
"CD247",-0.833927324053294,-0.471928835421265,1.13815914522947,2.33084518962342,0.334568275666133,0.506906554580693,1.81188199621867,0.29983076182237,1.13158948432814,-0.968604803724466,1.41737997597302,1.45470232816369,0.669933835668961,0.576280257621355,3.74426875536233,1.1833277060448,-1.9378782880922,3.16043619766802,-1.73216460790239,1.86036693013812,3.04456898088717,4.63232638751383,4.17240750580261,1.13158948432814,1.6140030448649,2.81782788059395,3.98559150666241,4.89389608389068,1.06419306192749,0.978927776381399,3.55839009872547,3.05675691879274,3.52869633035568
