"","Pat02","Pat03","Pat04","Pat06","Pat08","Pat118","Pat119","Pat123","Pat126","Pat14","Pat15","Pat16","Pat19","Pat20","Pat25","Pat27","Pat28","Pat29","Pat33","Pat36","Pat37","Pat38","Pat39","Pat40","Pat41","Pat43","Pat44","Pat45","Pat46","Pat47","Pat49","Pat50","Pat79","Pat80","Pat81","Pat83","Pat85","Pat86","Pat88","Pat90","Pat91","Pat98"
"KDELR3",4.09347566718297,3.7560625527967,3.47521461587822,3.26618685450072,2.54621538477936,4.47579826973591,3.45562312740044,2.51374338459426,3.06539997747876,4.73774083442352,5.62032247868161,1.56120392076992,4.17560443811936,3.59227762362047,2.32797472500578,4.20484498579147,3.17807719720577,5.5242204274143,3.62421789678064,4.20484498579147,6.79091536207786,4.49511950455662,4.18118207971062,4.54479446673535,-9.96578428466209,5.12188573022344,2.86611670153433,4.05406702258947,4.56930879922929,4.35973199315247,3.96078969496992,3.26017624257407,5.1436791210857,3.97370310550842,4.08584951564877,5.58649455044474,5.56288347957083,4.68543562141132,1.72726701073491,4.6462202716241,4.00459127697631,5.12849962698339
"TIMP3",7.49578309016093,5.494767600406,6.00339984942752,5.14531062168748,4.36953627852947,5.0751475188171,5.06570154867168,0.783247097378116,5.35088615655825,6.27800333861092,5.49668603561818,3.98011672288322,6.36003060595231,4.75387191494171,3.45430751994023,5.69824626484128,2.91666771722005,4.80482799402856,3.54609188222903,4.54108112323906,5.9490913178012,4.63174456179176,4.93267539577202,5.74041491865518,4.98509051552989,5.74041491865518,2.15736714811149,5.84174673688196,5.74472621986968,4.77035335386764,2.5634022205888,5.79548124759423,6.6289339505322,6.69350089651451,7.03838130692698,3.93649660685157,5.71537175408201,3.99013800935645,4.12109831208698,3.96171592448356,4.51796852444028,4.10274210418416
"BIK",-4.29335894269059,-2.17788172527066,-0.886299500835272,-1.73216460790239,-5.57346686188333,-3.30757280191029,-9.96578428466209,-2.72737954533701,-1.18114943910457,-2.11403524324603,-9.96578428466209,-9.96578428466209,-2.46593839757888,-2.82623293226329,-3.8160371651574,-0.512513650651464,-5.57346686188333,-0.940644722383579,-0.394031641158542,-5.57346686188333,-3.45798964446339,-2.63486740654747,-0.267079617891743,-4.0350469470992,-9.96578428466209,-9.96578428466209,-4.29335894269059,-9.96578428466209,-3.30757280191029,-0.968604803724466,-0.597277823154395,-3.8160371651574,-3.8160371651574,-1.7809089417538,-9.96578428466209,-0.886299500835272,-1.51045706435753,-4.0350469470992,-9.96578428466209,-5.57346686188333,-9.96578428466209,-2.93236128312464
"HMOX1",7.7441005334067,4.75387191494171,4.65598143904288,3.96356660146223,3.06884275453526,3.14094221737709,1.69198075060328,2.01471235152137,2.98386007192363,5.83240903565024,2.17664191765689,0.0157829972409275,5.2418783092512,5.15627525423874,2.19880843205028,5.2284724021298,4.38342782142623,3.95986287042251,3.39108029675679,1.38460245765075,4.47968327286695,8.33976539791693,5.09512270003298,3.62187604894739,6.24604698824269,5.38304758720578,0.832687516439532,0.896078055397064,4.55771641436072,4.58020579650051,4.14982839580908,1.97489636376201,3.1668760924852,4.75547514711243,2.09119205151613,3.63354745829421,5.3280824705621,5.0583597931116,3.17807719720577,2.33942247434663,4.43502845744535,3.52368740234559
"PDGFB",4.40469879852281,1.94897455427977,1.19597745864259,2.00396196615242,0.517023672064581,0.264236151043547,-2.54793176977619,-1.24810786159569,-0.284545872884282,3.48039439001216,-0.0573916638883367,-1.2827897009804,2.72268459807061,0.956800118051576,0.412510571249805,1.66038103524241,0.669933835668961,0.434027674663597,-0.512513650651464,-1.99424073071132,-0.0573916638883367,1.55630678422498,3.21583388373373,2.40898352943074,-9.96578428466209,2.21754093986252,-0.968604803724466,0.444667066841908,2.66243339556135,1.64662350847658,1.17696099208944,-0.575615328461903,0.252173413202027,0.926758531986465,1.04334450487717,2.02538322147792,4.16518840068709,1.20851725980554,0.252173413202027,-0.0424567992428948,2.46754034205384,0.52707033551266
"RBFOX2",5.21804491104908,5.91769430008729,6.1133462820514,5.89241531350426,4.97915649604846,5.74553315648604,5.05010984413388,4.52048510968595,4.2227272938176,7.17413672696563,6.75343071357276,3.68829227783301,5.63723346885322,6.41042591066177,4.9131766493697,5.15222398921129,4.9131766493697,5.56410374991986,5.38822398505047,7.30168823669073,6.96521863733194,5.53141265358538,5.41619795110661,6.13053967515901,5.41179907455587,6.03212288907194,5.33310166763592,6.70239435496788,6.52530154976886,5.96788332091378,5.33489001455384,5.64244165539954,6.49283059174357,6.01772151976986,5.80221907145999,6.10435762906701,4.89825673181292,5.54723387761439,5.43366054696333,5.98483995470809,5.58409060905682,5.92293518544315
"MYH9",10.4380755242795,8.77564649170373,9.14494114645185,8.5632382270474,7.57115344992659,9.02873765567838,8.19550016785511,8.0730222039725,8.45644066618368,9.97688055084966,7.91576587041291,6.06718694356122,9.059996027829,7.98993939928555,6.95059672058427,8.44037503779139,8.03821118200113,8.83627447626552,7.99752387973899,7.85555996325987,8.73423880488751,8.86978197506248,9.08788975216385,9.15699569364135,8.52034759734189,9.55090258803447,6.66435483532329,7.96515513245911,8.7109820255122,9.18050843016901,8.09223387091077,8.23007328950998,9.4414731048629,8.58451534624998,8.13627855741839,8.54442742626996,9.58387443371117,7.04931492581593,8.53309997310074,8.11035802285305,8.45356284791835,8.45738498346226
"GRAP2",3.4700161775327,1.06419306192749,1.52155333054509,3.82079165850631,1.40108430150501,2.67829730860359,0.556797246592743,-1.02620507034739,0.926758531986465,1.84438565300257,2.72922645499115,0.252173413202027,2.98386007192363,2.77420723002214,0.0989584800881688,0.926758531986465,2.15412950079018,2.76786663217663,-0.859875776090929,-2.17788172527066,4.07476230363768,3.57905943566079,3.97186539423403,1.29337048420475,3.02697706628104,3.47521461587822,-0.554273296650016,-2.17788172527066,0.964213777946939,1.49108345371826,3.57543335707406,1.03632749181776,3.39657053282186,1.34539637539127,-1.68501351453148,2.9783787011927,4.73340857625004,2.50360315630226,2.66925358652116,2.95251994903785,1.18966644665005,2.58279683350304
"PVALB",2.11136523092765,-9.96578428466209,-3.04692104738749,-1.88363524330822,-2.72737954533701,-0.134477040860036,-3.62593428177746,-9.96578428466209,-9.96578428466209,-2.72737954533701,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-0.267079617891743,-4.29335894269059,-9.96578428466209,-2.72737954533701,-1.7809089417538,-3.8160371651574,-9.96578428466209,0.576280257621355,-9.96578428466209,-1.83135796444116,-9.96578428466209,-9.96578428466209,-3.8160371651574,-9.96578428466209,-9.96578428466209,-2.54793176977619,-9.96578428466209,-2.31473259348316,-9.96578428466209,-1.7809089417538,-2.54793176977619,-1.11716134423275,-3.62593428177746,-2.31473259348316,-2.82623293226329,-1.99424073071132,0.334568275666133,-9.96578428466209
"CSF2RB",4.86299682431827,3.42505641110459,1.79118894150336,5.19183897234566,2.75082085667328,3.00916798887197,-0.0276749584428483,-0.575615328461903,1.82415684372883,3.88567197237125,-1.99424073071132,0.215367972203479,3.54609188222903,1.64200835725712,1.08474462086847,2.76574689179985,2.29895151646805,3.36050474633969,0.506906554580693,-1.88363524330822,1.49620666592348,4.0875477031686,4.02865754991996,2.02892271059601,2.02892271059601,3.82486966289182,-1.02620507034739,-2.46593839757888,2.09457389798005,0.978927776381399,4.21575624226016,1.31672502157875,1.04334450487717,2.23603333200583,0.444667066841908,1.83632813392398,4.46799673637631,0.94185751900344,2.99294966248085,1.70088355602827,2.50105692365951,1.84839759952819
"IL2RB",4.81818590116784,1.202260983562,2.29895151646805,4.7197858069459,3.21583388373373,3.00737492992765,0.723340120251171,-0.641603738043346,1.83228243570098,2.9783787011927,-1.88363524330822,1.40653667020517,4.46799673637631,2.32221660504549,1.74889054264591,2.53630161932382,4.40810042001969,4.02334407620433,-0.199255376063222,0.808179083771471,2.50105692365951,5.31618195406381,4.64909806528735,2.25731240568561,-9.96578428466209,4.74851490369621,-2.2446850959549,-2.82623293226329,2.29307614674767,1.52656966049778,5.992111274901,1.57579637532908,2.62784026504398,3.55471162900982,-0.232768962976124,4.8851350466313,7.10224869385644,2.41710988423005,4.83243435430701,2.42519072149345,3.25866966866848,2.84418476251406
"GZMH",2.9412941496344,-0.215914857265243,1.46519088792598,2.2871767517316,1.67852267688349,1.08474462086847,-1.99424073071132,-1.9378782880922,-0.0573916638883367,-0.356605546520108,-2.93236128312464,-0.664288089679538,2.92998031535431,-0.783389931257558,-0.575615328461903,0.774839759827326,2.90323113089,0.757876659747896,-2.2446850959549,-9.96578428466209,0.864730922314751,4.01712018803171,-0.432454552356253,0.423309237242387,-9.96578428466209,3.58147176803605,-3.8160371651574,-2.11403524324603,-0.913216233857933,-1.02620507034739,3.82079165850631,0.0440443327060212,0.215367972203479,1.47040671081933,-2.46593839757888,2.88772021635919,4.43035218678039,-0.734563103950902,3.53244164668783,-0.338250400189295,0.576280257621355,0.517023672064581
"GZMB",1.59024270806259,-0.0877333719335504,3.23588020404933,5.04793094104211,3.63470942279072,2.7992945749546,0.368489000645104,0.401630466584741,1.15769051358205,2.21754093986252,0.138814468902282,0.390667685559667,2.78889447916044,1.61870851231379,0.0157829972409275,2.52130205560918,4.21653246903068,3.38694886483577,-0.808437349299244,-0.833927324053294,3.90794818423672,5.29465750498495,2.36765063062196,2.99476072854958,-9.96578428466209,2.8916136070392,0.276198865032242,-0.356605546520108,-0.997117491466879,1.90342396588874,5.23039517541912,3.20179066732609,2.49595093694278,3.356284691534,1.07107616201096,1.50639883152745,3.8126009046006,-0.118726938570751,4.14331177904509,1.41196851036013,2.17024556472346,1.14469902515414
"CDKN3",1.98586470124253,1.8682916687728,4.30604345620044,2.79306351844623,3.43975609871484,2.90900499815204,2.33370995434728,2.03245353722596,5.20676042256786,2.02538322147792,3.23741075271918,1.72290313856045,3.80951734320822,4.09769506373552,1.52656966049778,3.99467022922132,2.95624255474381,3.02343279465228,5.23958898284837,2.73140049856243,6.01861192114412,5.01663002863824,2.21132375704161,3.5199192606225,4.0678968095516,2.95065503791869,4.35056796569599,3.51740168727463,2.64177721169212,3.09440499380133,2.77631458511622,4.17879430187179,2.85419517626058,4.04622910920995,0.971589535530062,2.53381249682767,2.95065503791869,3.47391676130987,4.0453555955959,4.46277217753309,3.51740168727463,3.53990323581025
"AHSA1",6.25853776856735,5.74230269843819,7.75047921836171,6.29114306563265,6.12372826609613,6.81161231319016,5.64012922671687,6.4262815301283,7.41363639055385,7.19948586199689,7.32850439652949,6.26079724626006,6.16854175578367,7.57380621597674,6.89009400159414,7.12980847443591,7.52364820155214,6.09383479616231,7.09498551909019,6.43163967295106,7.80413747618025,7.77525470684922,6.89858324968857,7.29288295515147,7.43971454966938,6.86580749119548,6.68371048823671,6.9841449901914,6.42762293261764,7.04582517490175,6.78084812185901,6.48898087898447,7.09477444601195,6.84863545833634,6.00069863622313,7.60341122274693,6.6582257667904,7.16983483018438,7.01871205691838,7.19968215905496,6.07790522171978,7.19388013854206
"HIF1A",5.42730446244008,6.0334450272478,6.1860845184793,5.76104586825983,6.89942943352177,7.49410354744252,5.35088615655825,5.49700552694752,6.34803761959188,5.66479569377198,5.98529548747609,3.29145621645449,5.45782408570833,6.42963270070606,6.19280568153656,6.81302437934757,5.19381116075549,5.01439993012814,6.53357892126346,4.84403407628805,8.13663744188506,6.86469378491747,5.89919980412251,6.55352946326067,5.92910451295803,6.89507233408899,5.31690599866554,5.94019024695338,6.06352451354203,5.23844295590608,5.82275563703103,6.78713204591104,5.06742360436943,5.40602638510103,5.6273441876982,5.36039939527477,6.65979614826371,5.8011845291587,5.45880850214162,5.15344056369384,5.28469919616905,4.95656782619333
"TCL1A",-9.96578428466209,-9.96578428466209,-5.01158797427521,1.82007682109751,-1.11716134423275,-5.57346686188333,-6.50635266602479,-9.96578428466209,-9.96578428466209,-1.63935479753978,-9.96578428466209,-4.0350469470992,-0.182786075741673,-9.96578428466209,-9.96578428466209,-9.96578428466209,-5.01158797427521,1.89956236015469,-5.57346686188333,-9.96578428466209,-4.0350469470992,-0.968604803724466,0.390667685559667,-9.96578428466209,-9.96578428466209,-3.8160371651574,-9.96578428466209,-9.96578428466209,-9.96578428466209,-3.8160371651574,-0.0130430374755989,-9.96578428466209,-2.46593839757888,-2.63486740654747,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-1.43050890804128,-4.0350469470992,-9.96578428466209,-2.82623293226329
"BDKRB1",-1.51045706435753,-0.859875776090929,-9.96578428466209,-0.940644722383579,-2.05289494843213,-2.63486740654747,-9.96578428466209,-9.96578428466209,-5.01158797427521,-6.50635266602479,-5.01158797427521,-5.57346686188333,-3.04692104738749,-3.30757280191029,-6.50635266602479,-2.54793176977619,-6.50635266602479,-5.01158797427521,-4.0350469470992,-2.63486740654747,-2.63486740654747,-2.72737954533701,-9.96578428466209,-0.182786075741673,-9.96578428466209,0.623866861852698,-6.50635266602479,-5.57346686188333,-1.05589120089205,-5.01158797427521,-6.50635266602479,-1.88363524330822,-9.96578428466209,-3.17136841831198,-9.96578428466209,-9.96578428466209,-3.17136841831198,-5.57346686188333,-9.96578428466209,-4.608232280044,-4.29335894269059,-2.72737954533701
"RPS6KA5",1.5854433189362,2.90900499815204,4.85004928269874,3.48039439001216,4.07818283761127,4.0678968095516,3.11786124220233,2.76362403232193,4.19778677679682,1.18966644665005,2.37323058358799,3.04631643148948,2.85419517626058,4.29506176021793,3.67479959084078,4.04098007652894,3.52243244833388,3.00916798887197,3.14257681424455,1.48594198341242,4.56382927906687,3.21116798367419,3.02343279465228,4.50658924861225,3.7160031605131,2.96550726061908,3.91848164762987,2.3164354110105,2.70509321973489,2.54126701758583,3.6611795223382,3.30465705618596,5.03786538242378,3.32207235717846,2.77209679219569,2.09794783553483,3.07741392423814,2.94317119262738,3.83299125236982,4.22040735060613,2.40354041774525,4.12275553476176
"APEX1",6.50320560355958,6.19398852554392,6.61634299234901,6.30178881976524,6.54273783635477,6.94709335955472,5.65652497247142,6.47931141299387,7.37964695195613,6.65908255040134,6.23899698259826,5.48449263736221,6.38233870136521,7.403276244851,6.42728769890423,6.79429888633402,7.08853385683515,6.34803761959188,7.00866391624796,7.00271377029729,7.88399341551377,7.11552230093554,6.94779471268067,6.8280856953559,7.01659660261447,6.4082193316242,6.91839816143938,6.9203052114485,6.44262839010861,6.50670031363979,6.58211939525824,6.30160593623169,6.74686361595023,6.55045436955582,5.93383226223944,6.40515848598625,6.15585040556668,7.02260084494453,6.85836649143224,7.42459462375309,7.0207133142222,6.00227495849873
"DHRS2",-2.93236128312464,-5.57346686188333,-0.575615328461903,-2.72737954533701,-0.215914857265243,-1.35475948735473,-2.82623293226329,-2.82623293226329,-3.62593428177746,-4.29335894269059,3.72694017779995,1.23939804156656,-0.375197234747053,5.23231538951414,2.41169740352087,1.7995018140616,1.8682916687728,-3.04692104738749,-1.24810786159569,-3.62593428177746,-2.46593839757888,-1.0862010350493,-9.96578428466209,0.455228571117139,-9.96578428466209,-9.96578428466209,-1.43050890804128,-4.29335894269059,-9.96578428466209,-2.82623293226329,-4.0350469470992,-0.302226180444814,-4.608232280044,-2.38835545662634,-2.63486740654747,-2.46593839757888,-9.96578428466209,-2.82623293226329,-6.50635266602479,-1.9378782880922,1.26963165094044,0.190298791626594
"NFKBIA",7.74194555817472,6.37748819534381,5.68203949132642,6.89033724605243,5.84802195312644,5.1043785980145,3.73020518004041,3.27664554289562,4.48613511958811,6.97752035263819,3.37726259663846,3.73020518004041,6.51697641319828,4.78769364724671,4.48291280287085,5.97248588352883,5.7032391580091,6.02859125213536,4.56138724041364,3.86502798708279,5.10982020939001,6.69001194418511,5.85451935217793,6.53715626428625,4.75547514711243,6.55475766781571,4.10358156367537,4.16920347352485,5.47414397015867,5.3352474180737,6.1651280894504,4.88854844147928,4.83395266116246,5.70129953007391,4.17240750580261,5.1326179679402,7.62994669281696,6.00384956032746,7.54798185747515,5.36250495626375,7.12206180442504,5.87850465404831
"NFATC4",4.6616926021993,3.62304744803812,0.880489626687819,3.60300314416484,-0.0424567992428948,2.74437640712083,-2.11403524324603,-1.83135796444116,3.37169824670375,3.19235200074555,4.37232530852358,-1.55215635563791,3.22512065568444,1.28747229511907,1.67852267688349,3.64281707521914,-1.83135796444116,2.74006405884686,4.44367295027579,2.20194745644116,-0.182786075741673,1.77862912589557,5.11023794596951,3.08082818459605,2.90130136195475,4.94115327291128,2.76786663217663,2.66015281487638,2.92048386821087,4.12771581140639,1.33399611819645,1.49108345371826,3.76881950017942,3.02697706628104,1.09153059312062,3.11453360829505,2.91092449689301,-0.0573916638883367,-1.35475948735473,3.67140660940647,4.56565809918951,1.67852267688349
