"","Pt1","Pt2","Pt39","Pt82","Pt49","Pt85","Pt101","Pt47","Pt52","Pt67","Pt79","Pt98","Pt65","Pt90","Pt103","Pt17","Pt38","Pt48","Pt36","Pt46","Pt26","Pt106","Pt34"
"SLAMF8",5.04068932720613,5.23915399981029,-0.210040366480912,3.97728549668394,5.00521432092696,1.01200323177783,4.96320899308935,4.72731769802767,3.11361810297142,0.523405579562875,2.86631579682679,2.53805659469491,4.78199784107366,3.74374394040732,4.74805046316773,-0.129314255516663,1.97931182245436,3.07377773000534,3.65328407850314,6.26552102645957,1.46079310856435,4.0061870799604,6.1419044549031
"F11R",4.5511932857653,5.86283047243875,-0.423313120952497,2.99251585522481,4.2391758600246,3.36255899197092,3.95368160807512,4.46701938719966,4.30113381210845,4.98138358950538,3.72977647384625,3.85697291892597,2.82657828224961,3.82616147263447,1.79331031829486,4.27476615401781,1.54796765197157,5.58158498718297,4.46399203413686,4.21970056633584,4.16100033633064,3.81933599314219,4.38928419102712
"FGF17",-3.02965133338061,-4.39892307099793,-4.69805883360138,-3.75144210993793,-9.96578428466209,-2.59154634688264,-9.96578428466209,-1.8828426216721,-9.96578428466209,-5.52311934157597,-1.71614362589543,-2.27167386323034,-4.04835248031887,-0.991599621564064,-9.96578428466209,-3.0193357768434,-2.08267957127607,-5.42959937009347,-9.96578428466209,-3.69418300759779,-0.0632987245512117,-1.88926771046471,-4.47249551879057
"CDA",0.635100222105543,1.44837240327379,-1.89465366529058,1.00367272708618,1.24949066968539,-1.88094780233377,2.30096205652393,3.41708670295905,3.13086862789727,-1.57516307937483,-0.952602671309777,-3.15873977433518,1.11136678926924,4.8129234286753,2.21955103317343,-2.11901837352008,0.677822823272808,4.29935243116846,4.29893363939403,2.22719773609023,-2.36604676641626,-0.0892752340612347,1.70961131709481
"FCER1G",8.80737269581632,8.22867123584759,4.28783104159788,7.52985999086767,8.26448727957304,5.91330926364159,8.48600661985802,7.97067229639725,7.46256913179489,4.23078461387695,6.16100570953012,6.10964289363528,7.41133214198467,8.24647477106651,8.86040358162554,5.02705838642381,6.10014448133363,6.76197604852869,8.95190668905904,10.1248792232229,4.99422571653203,7.48160136382982,10.0384511142084
"EPB41",4.79390222553472,4.82876581109473,3.29201316932249,3.17459762026301,3.94541060536779,3.67054888634959,5.50276999771666,4.0453648211996,4.06409791557543,4.25161544805196,3.91690881923693,2.75080180189371,3.6603476712493,3.06872288584485,0.587416710170118,4.17746301828825,3.38438667746894,3.6362522130163,3.38342147479304,3.39633696843635,4.18632424216858,3.4242774393894,3.97990680090342
"STC1",3.8283681986486,2.57930559970536,-1.43909680544666,-0.490490958339046,2.34303505051813,5.86995065554563,0.416114215936489,4.57580194199966,3.1635221829436,0.640977780189914,1.23220818134535,-1.05818650478899,2.82533862957794,1.73225129945777,-2.3196912956019,1.46291125428674,1.66451857776719,0.12525184717281,2.07296371978816,0.181015847826771,0.527423202308647,-0.306118062264677,-0.232451103680535
"SNF8",7.10566672078075,6.77385970990316,5.76821555349358,6.26448075888502,5.71274008915748,5.69394729031237,5.99043245972095,6.10589850947463,5.98273689395621,5.07625770605912,7.24528196248562,6.12509506115501,6.17643145245354,5.54441224140531,6.39151564618304,6.15831161742622,6.6719804865191,5.1553660599502,6.07480628256162,6.30691104067006,6.29981307660859,6.4178574880894,6.11084583375085
"CLDN14",2.26540953915867,-2.1555424715184,-9.96578428466209,-0.780291234123167,0.751083390269346,-5.04402905870018,-2.67824651695437,-2.85822483171454,2.10782429456228,-9.96578428466209,-9.96578428466209,-5.68628817746196,2.75472923097335,-1.88963291587508,0.595825035208159,-9.96578428466209,-5.27714778441191,2.84015074423546,-2.21501659973288,-4.15219803458232,-2.70357529616104,-9.96578428466209,1.46056128360503
"PSMD4",7.02833055692238,7.06424207954947,7.24607614735801,6.59070300202783,6.36016806615833,7.32900086841153,6.84654379465961,6.68256825705961,6.78697577272231,5.65809555059154,8.0580827719066,6.75591538358168,7.32711079051056,6.2719182212135,5.84811828472324,7.40326407125062,7.31759550115368,5.85879567143159,6.70469685891488,6.43274000242,6.93482730867756,7.54595272860191,6.51559513234316
"HK2",4.58929732220067,3.65747235131859,4.27641537964276,2.82626487741332,4.24721791819109,4.25613671508575,2.65534722153996,4.18415255697058,3.70390398660532,2.81665016150767,4.06509395528243,2.92448898348465,4.71309403431962,3.54316524555751,1.7911180412483,3.46157633565929,5.92806696677077,0.776988347999378,3.53577557947447,4.20253662239549,4.45924834146257,2.79814125294697,4.89760603107184
"C1R",5.96246276229204,8.17517848147088,1.5077966431077,6.82814937202423,8.90060744036171,5.28473221346709,6.56193712485229,7.86896051464236,9.55286337877862,4.39298032933785,5.56677664968036,3.99628949255838,6.9903615810855,4.88530699122572,6.71474388056711,4.25022285192569,4.63190067252017,10.4246881699606,9.58183090558225,8.86888488061946,4.56303714691728,7.271919796887,7.09097979736805
"TCHH",-4.09405523061844,-2.85654404269728,-7.08087850945445,-2.57078741151082,-3.43554937341723,-4.48221817573837,-4.14193376335779,-1.0173025834502,-3.11102333017279,-9.96578428466209,-3.34930474436219,-4.43991595809291,-5.34630063671302,-2.83629167415152,-1.47261543418115,-4.72862277406131,-1.83506423515149,-1.80944888626033,-2.21126714523157,-1.57961004865906,-3.78685553420603,-4.44233480145236,-1.77960643918152
"ACE",3.3326163886908,2.75534014543537,-0.509637317410485,1.60696609618175,2.86982601178921,0.438441801060494,2.11692369108406,3.60014711991999,2.18062808450112,1.54858231903868,0.17262454546166,0.0707712489551513,2.06209129747607,1.16238554742509,0.766732068983025,0.297175597704849,0.74382436159506,1.99285123775815,5.35890841064464,4.35706605689115,0.558645962583599,3.06657285513479,4.23060977601847
"PTGIR",0.319697612695863,1.18458899619275,-2.37498460553681,0.707143032082616,1.54261596824342,-1.70595840838699,1.59918135475232,0.519364122867982,1.98199270307858,-2.72389751788066,-1.48408433092886,-0.815972244714714,1.04218734506001,-1.53299403363398,0.133563614673477,-2.93111415741883,-0.619854018142422,1.62283627674837,1.76049061258318,0.871445273869168,-0.67530208289377,1.01072703343903,1.17926644019327
"TFF3",1.14429354506727,0.226703147858282,-0.99560215722522,1.71924558461786,1.73459371263284,0.205041661725601,0.138658569432201,-2.01206970432312,1.59620817417116,0.834390429078442,-1.60867902783628,2.12659665117245,3.60708634206808,-1.76801795825792,3.91269988009467,-1.24835071275225,4.79800937023301,-0.110187306657918,-0.364322096181325,-9.96578428466209,-2.13042230312791,0.99211395573395,0.150681860759657
"CBS",-0.19980261552666,2.90297218143578,4.41953966294378,3.91308738677743,-3.51010414540974,0.352978643179566,0.348444356153493,0.837419351157069,5.16710465313336,1.93160191378803,2.88740177712317,3.15653545390462,2.07995268203746,2.78782193376036,-0.837857096794732,5.42900340115072,3.49375444939091,5.28572644783616,1.30595713468742,1.20170182580068,4.29357788903496,0.347634891132053,0.491693390488461
"ITGB2",6.29784060514008,7.24785094895116,2.06303270516015,5.67063832376965,6.48500274612766,4.1604413863737,7.43448139970057,6.69944627768946,4.65312544370919,2.76369141832544,4.51207392406465,4.70538494229807,5.52477739638487,5.3266953526247,6.78638966040468,2.53031765278893,4.59971783331739,4.86312397704503,6.78103693982332,8.27718761454941,2.95818543135412,6.22966423262429,8.41703295962233
"VAV2",0.969892083412822,2.13519843722788,2.42185696140104,2.92287916684726,1.84399823988986,2.40366372861789,3.90525475715806,2.45000111680016,3.36048763352603,1.62995920168246,2.87532029484586,3.4171939200111,2.42122568937411,1.77435716293436,-0.130387823192094,4.00794072302122,2.7213279935035,3.28107928236774,3.33579914691688,2.41894967263834,2.371338721593,1.2402817497781,1.98169276867659
"CD3G",2.93935352721106,2.60331083394293,-2.94674589743472,2.13955305724689,3.26558098079727,-3.02110611610281,5.74775979290351,1.04926772287381,1.26461700938717,1.25884659551577,0.722814249643012,-0.420741674942768,2.47459965861474,1.15148203718243,2.0201068062697,-1.59606402447014,-1.7221997839745,1.30069558468831,0.0354315192247814,1.99968139353606,-0.0963855386319013,1.28797370941576,3.28681388205586
"NLRX1",2.25092981177303,2.40039696845631,1.2897589177663,1.4251735233151,1.89050493776142,3.17736091898074,2.29183805564317,2.24830556150084,2.59804790840019,1.18139573145127,0.995220401475634,2.84537479134226,1.53873033670896,1.9867207057129,0.614883889842854,2.71031978430896,3.04761049825187,1.49963269420862,2.85153860300061,2.40462381980744,2.03959299440731,2.73587972041209,2.3115419832763
"IL6R",4.92157922468909,3.64812348939118,2.91237143347633,3.59841266672765,3.23729208170319,4.5320161148891,4.94758900110201,3.71559358523692,4.93897410976499,2.56406385512726,3.73619287630999,3.62959819084806,4.08041656682927,3.67543503174049,1.73442696786302,4.81538298768695,4.21792634558209,5.01255032160442,4.51632315679542,3.80959419532789,2.99565852967446,4.58936200409537,4.11964166351821
"CCR5",3.68167630758242,4.3670857392385,-1.30492299420841,2.79603698871646,3.82045580883423,-0.249524732608613,4.03939587557806,3.09463640280756,2.3543141642695,0.897813185555217,1.98900574343322,0.77045437642179,2.79156609831591,2.64993005031816,2.28117655864465,-1.88553981529634,0.670240865674439,2.06789577050849,2.06904690048376,3.60242050284063,1.64049405374577,2.5966610735878,4.52054933593513
"PTH1R",-1.40064927444558,-2.33916252817108,2.76053556358074,-0.1228460554938,0.534209912136984,-3.70015942091943,1.2966906788762,0.0950354671400939,3.08237331124863,-1.38977079341341,-4.2229708798656,-0.174942320536993,-0.117983320143528,-0.72451629480972,2.82997059964976,0.905499390301256,-1.09250136814396,3.09219540671821,2.72057060989594,1.22615021021166,-4.26809124748947,1.5529562307676,-2.46393747621152
"AZGP1",-2.60015714964076,1.71830022921858,6.03207978085183,6.07535821763313,4.33113276316788,5.97545417112217,3.07471462177113,5.21716680700215,9.32810818435774,8.02792034017327,1.10149034338295,6.44817025981589,-0.726130458075435,6.13335873148347,4.88093798050606,2.75047167473564,2.99414199673091,9.80350369280392,4.95946806186689,0.639228340632487,4.37634454251153,4.22410683392563,-9.96578428466209
"FGFR4",-0.461361700044848,-1.56473056539466,1.4320744096337,1.54065673022703,-0.765401238182079,-1.99937963617468,0.897913325435685,-1.23407465593377,3.4083305863476,1.73209816469017,1.08917976886464,0.346883324526221,0.710134659048335,-1.24617458158114,-2.27798315917558,1.28522500352139,1.71340810146643,3.32326734521183,-1.00332085256226,-4.89402461288394,-0.523138005845008,-0.162873865027087,0.135436077879966
"PSMC2",6.3841684051929,6.65995958861546,5.71275430108114,5.6528105760462,5.76068842540326,7.03463517936212,6.07877305910453,6.48976409151121,6.49317825314703,4.65148325511995,6.03603352216457,5.3841058554834,6.49639929465719,6.09971484003663,4.03926169732906,5.99634288643782,6.42313009191362,5.22881416038984,5.81895867725991,5.70067723259187,5.7118215720386,6.54326933564068,5.6482238871085
"PLXDC1",1.65826909622718,2.01901144252474,0.936656251010649,2.21258627940029,3.1687826813406,0.0808138919606267,2.72169751952902,4.03238175023194,2.32124464997229,1.01497548018303,2.82797780586935,1.05540513702452,3.76070721483342,1.27769312465077,3.27754253004942,2.16643315182423,1.74281018239024,1.7776431386123,6.58240284339931,4.77440019568746,1.83058477526998,4.42838393982483,2.49799536130207
"IKZF3",1.92766335177143,1.86712042743067,-2.97305842814392,0.569242280959023,2.88340265310154,-3.02562275226023,5.42296294617471,1.02149229954383,1.05578241685415,0.373705673314922,0.010351398536953,-0.619670707592375,1.57554233016178,0.534985727819021,-0.400570412451441,-2.92409425609121,-2.39005369018687,1.45194207394483,-0.854095167830547,1.5089891466085,0.219366892870966,0.732375529816552,2.14828337925061
"ITGA5",4.22694253376133,5.18441013878334,1.30574318404699,3.4758236652258,4.56402565318824,3.21362751297838,4.0811437708991,6.13952775011689,4.2908864717986,1.62176716829276,3.10670710833535,2.13826581917653,5.30352513232477,4.41212573726781,3.34857203859037,4.04184504105439,5.7912949798924,4.21338619575896,6.79129765038232,5.4108236540923,2.52490425365311,4.20974203093539,4.60084513945633
"PLCD3",3.86964284181218,3.27565084270702,1.7865534046708,3.63194311231486,3.360447536681,4.30615490928432,1.08977643158874,3.75944094331594,3.80570668479848,4.36923411881304,4.15720743005649,3.78254644454656,3.82723418026611,3.08024528564512,2.75983643236668,4.4333848829195,4.69480069745916,1.24634585079131,4.71448467045734,2.22398419316109,3.05719926958401,1.61528109664944,2.13580622118031
"TAL1",-0.645019122573302,-0.107844811918964,-2.46655848625077,-1.46175947341937,0.284926483625017,-3.31420950080406,-0.580894285169413,0.011336167899851,-1.34298407088445,-1.48888185138601,-1.36713096317972,-0.745327012656289,-1.17153394517369,-1.47325266314712,-1.43093760485205,-2.09716497485926,-2.84611029935443,0.43827958599059,1.65917771965341,0.275919852209877,-2.37221503849732,0.51279608794047,-2.245884015987
"ACOT11",2.55100412442887,-0.280884390794633,-0.288223014084767,-0.0947625784671993,0.256908873694839,1.71187858493589,-0.727780753385671,1.26221656724709,1.20024152299628,2.43277341718672,1.39840617832709,-1.28825078945574,1.00363536767208,0.636827343419231,-1.50089156835195,-0.732119931951024,1.35249256405566,-1.3884471459988,1.13013666815177,0.94494799937621,-0.908847327379211,-0.255929782574853,0.463520017518886
"PLPP3",3.97330154177986,4.11882261379295,2.77772934539949,4.14061077124766,5.37561699707241,1.68954247082042,4.16702683057855,5.03820030612901,5.59319164094103,4.29831751720499,4.35698507931237,3.13357397620871,4.51184404401503,1.67321550667193,3.08892267751341,4.68678030009537,2.61395121828959,5.833127676614,7.08414549767898,6.07956774424209,2.46337568986855,4.58872827065639,5.51285023773302
"PRKAA2",-3.93164349362001,-0.908433200372655,-4.51654468772081,-1.77321933585147,-2.5376558071407,-7.9833432195664,-6.83591324655437,-3.54414644387257,0.893531712583242,-0.251938377098187,2.28254926663619,-4.25284686149998,-5.96528078360165,-6.01660507580459,-6.11633424489533,-3.9516979634346,-4.80912221213139,-0.970047140881264,-1.65996119156924,-5.1870866753205,-5.26176627413987,-4.32679237197773,-6.07762118149616
"PDPN",2.80131668599042,3.83108457936019,-1.13799458369433,2.95182386261745,3.4996181358805,1.7654452358771,4.08861719713486,4.09001320565796,2.06940447717656,1.44263094994645,1.27205758914193,1.24639246934749,3.03088667146276,4.75886071920547,3.88138456614411,0.876679789307414,0.1300154915535,2.41436803271398,5.6659013848958,6.02047221911705,-1.30659835460848,2.98772167168426,4.75429200115282
"LAPTM5",8.15877624820582,8.39026970813099,3.66915447520792,7.22545314609447,7.87596132343265,6.21100411038968,9.47177461031177,8.06525523439783,6.47537953996153,4.5875959924263,6.42932071119723,6.04207766360042,7.2292652224978,7.48405799714787,7.51492277860757,4.46952609332766,5.93964907758586,6.4677735653096,8.95567945069955,9.89282226630818,4.82025940661995,7.19219820856365,10.049424947957
"MXRA8",3.46381192960761,4.64501285808932,5.07636202905697,5.49321145358796,5.72603063194458,1.84745715957033,3.03910415094875,6.01212497531922,4.42998717096758,2.71842639763842,3.05007113338094,3.12316806068274,5.2972594174398,3.12231684271185,6.37423546538671,3.79089068010547,2.09484286560979,3.54457401291541,7.4577357866908,6.48976046519564,2.89847917091842,5.98715832364799,5.41042305303256
"NEXN",1.97722574538196,1.71937026959173,0.526958145470926,1.40183184131508,2.59731182391193,-0.819653252055989,2.09168150803322,3.04307188000127,2.33430012529517,1.23763022244998,1.74551348570261,1.32253037033243,2.57213980278852,0.740592488723345,-0.0923386170410339,1.71679608994136,-1.18389269067055,2.18338473461215,3.5346148628693,1.55317659810529,0.339202176279294,1.92595579495025,0.903076499428607
"GBP4",5.23420153053807,5.86716745500403,0.922965452031273,4.31266223303585,7.2948209722957,-0.232032876451327,5.50683538510477,5.31895734655807,4.43994872601076,2.41169820598328,6.80518414223121,1.5613097917582,4.75057828355227,3.47894239111463,3.13053378525638,1.29762660030435,1.55277971865022,4.7811007530249,2.99759236060394,3.69919115772248,2.89564884464447,4.77710572236579,5.27276679561667
"VCAM1",4.03955559384528,4.49342011911301,4.2121221640644,3.93717567661982,4.69546359498306,-0.898660318420229,6.38895443976797,4.22273961280341,4.79967492065291,1.0593412893552,2.48625069439679,2.43010535429796,5.81588644276109,1.68210283779438,2.26854747297095,0.704119912837688,0.892653609430014,5.42702448298453,4.12322835548072,5.54101655155367,1.9139357123798,6.30191348257577,4.40621910749703
